dish_id,total_calories,total_mass,ingredients,split,processed_ingredients
dish_1559593722,140.562927,106.0,ingr_0000000072;ingr_0000000189;ingr_0000000201;ingr_0000000517;ingr_0000000291;ingr_0000000312;ingr_0000000377;ingr_0000000531;ingr_0000000124;ingr_0000000161;ingr_0000000515;ingr_0000000126,train,kale;vinegar;blueberries;chard;pepper;quinoa;pumpkin seeds;walnuts;olive oil;arugula;mustard
dish_1561480439,155.161987,189.0,ingr_0000000080;ingr_0000000038;ingr_0000000013,train,turkey bacon;pineapple;berries
dish_1562702355,68.882935,99.0,ingr_0000000033;ingr_0000000030;ingr_0000000094;ingr_0000000031;ingr_0000000338;ingr_0000000471;ingr_0000000319;ingr_0000000012,train,bell peppers;lettuce;onions;cucumbers;vinaigrette;cherry tomatoes;feta cheese;olives
dish_1563220171,465.47464,363.0,ingr_0000000161;ingr_0000000514;ingr_0000000518;ingr_0000000027;ingr_0000000291;ingr_0000000122;ingr_0000000023;ingr_0000000148;ingr_0000000471;ingr_0000000244;ingr_0000000036;ingr_0000000392;ingr_0000000021,train,olive oil;wheat berry;thyme;broccoli;garlic;brown rice;parmesan cheese;cherry tomatoes;chicken breast;spinach (raw);pepperoni pizza;squash
dish_1568314951,496.129456,325.0,ingr_0000000291;ingr_0000000367;ingr_0000000511;ingr_0000000523;ingr_0000000161;ingr_0000000094;ingr_0000000042;ingr_0000000036;ingr_0000000448;ingr_0000000520;ingr_0000000332;ingr_0000000203;ingr_0000000032;ingr_0000000133;ingr_0000000122;ingr_0000000540;ingr_0000000023;ingr_0000000189;ingr_0000000525;ingr_0000000513;ingr_0000000025,train,lime;spinach (cooked);cilantro;olive oil;onions;avocado;spinach (raw);jalapenos;lemon juice;salmon;chili;tomatoes;shallots;garlic;ginger;brown rice;vinegar;bok choy;millet;beef
dish_1559674781,81.660004,203.0,ingr_0000000440;ingr_0000000112,train,grapes;honeydew melons
dish_1563827162,319.539948,354.0,ingr_0000000508;ingr_0000000026;ingr_0000000540;ingr_0000000021;ingr_0000000161;ingr_0000000122;ingr_0000000535;ingr_0000000011;ingr_0000000027;ingr_0000000006;ingr_0000000038;ingr_0000000028;ingr_0000000036;ingr_0000000043;ingr_0000000189;ingr_0000000485;ingr_0000000291,train,soy sauce;white rice;ginger;squash;olive oil;garlic;green onions;cheese pizza;broccoli;caesar salad;pineapple;chicken;spinach (raw);green beans;vinegar;zucchini
dish_1560798707,298.022003,139.0,ingr_0000000027;ingr_0000000011,train,broccoli;cheese pizza
dish_1568315177,637.806702,497.0,ingr_0000000377;ingr_0000000540;ingr_0000000448;ingr_0000000023;ingr_0000000140;ingr_0000000161;ingr_0000000523;ingr_0000000203;ingr_0000000367;ingr_0000000291;ingr_0000000513;ingr_0000000525;ingr_0000000148;ingr_0000000042;ingr_0000000036;ingr_0000000043;ingr_0000000046;ingr_0000000122;ingr_0000000012;ingr_0000000332;ingr_0000000520;ingr_0000000072;ingr_0000000025;ingr_0000000189;ingr_0000000094;ingr_0000000306;ingr_0000000511;ingr_0000000133;ingr_0000000032,train,quinoa;ginger;jalapenos;brown rice;caesar dressing;olive oil;cilantro;chili;lime;millet;bok choy;parmesan cheese;avocado;spinach (raw);green beans;mushroom;garlic;olives;salmon;lemon juice;kale;beef;vinegar;onions;croutons;spinach (cooked);shallots;tomatoes
dish_1558031675,248.882004,180.0,ingr_0000000192;ingr_0000000004;ingr_0000000037,train,yam;bacon;cantaloupe
dish_1558116001,569.807007,223.0,ingr_0000000077;ingr_0000000440;ingr_0000000039;ingr_0000000004;ingr_0000000005,train,almonds;grapes;sausage;bacon;potatoes
dish_1560369102,69.738571,121.0,ingr_0000000122;ingr_0000000126;ingr_0000000291;ingr_0000000161;ingr_0000000201;ingr_0000000036;ingr_0000000189;ingr_0000000073;ingr_0000000014,train,garlic;mustard;olive oil;blueberries;spinach (raw);vinegar;radishes;asparagus
dish_1558724932,416.231995,72.0,ingr_0000000077,train,almonds
dish_1561741174,245.839996,113.0,ingr_0000000008;ingr_0000000004,train,scrambled eggs;bacon
dish_1560367676,430.621216,198.0,ingr_0000000161;ingr_0000000133;ingr_0000000027;ingr_0000000094;ingr_0000000524;ingr_0000000122;ingr_0000000521;ingr_0000000520;ingr_0000000189;ingr_0000000462;ingr_0000000023;ingr_0000000291;ingr_0000000471;ingr_0000000312,train,olive oil;shallots;broccoli;onions;parsley;garlic;basil;lemon juice;vinegar;pork;brown rice;cherry tomatoes;pepper
dish_1560356566,676.799988,213.0,ingr_0000000008;ingr_0000000004,train,scrambled eggs;bacon
dish_1558640563,4.14,23.0,ingr_0000000471,train,cherry tomatoes
dish_1562688482,193.459991,169.0,ingr_0000000433;ingr_0000000510;ingr_0000000440,train,roasted potatoes;chicken apple sausage;grapes
dish_1562875241,479.689514,275.0,ingr_0000000028;ingr_0000000312;ingr_0000000021;ingr_0000000514;ingr_0000000521;ingr_0000000161;ingr_0000000516;ingr_0000000380;ingr_0000000291;ingr_0000000122;ingr_0000000036;ingr_0000000518;ingr_0000000524;ingr_0000000485;ingr_0000000520;ingr_0000000006,train,chicken;pepper;squash;wheat berry;basil;olive oil;rosemary;pizza;garlic;spinach (raw);thyme;parsley;zucchini;lemon juice;caesar salad
dish_1563563240,48.299999,42.0,ingr_0000000012,train,olives
dish_1565711270,31.620001,93.0,ingr_0000000037,train,cantaloupe
dish_1565378680,92.418648,81.0,ingr_0000000161;ingr_0000000514,train,olive oil;wheat berry
dish_1565972429,468.493896,831.0,ingr_0000000161;ingr_0000000128;ingr_0000000437;ingr_0000000475,train,olive oil;egg whites;sweet potato;salsa
dish_1558719145,547.072998,416.0,ingr_0000000037;ingr_0000000471;ingr_0000000077;ingr_0000000054,train,cantaloupe;cherry tomatoes;almonds;apple
dish_1561578676,212.034836,224.0,ingr_0000000094;ingr_0000000161;ingr_0000000007;ingr_0000000291;ingr_0000000433;ingr_0000000513;ingr_0000000511;ingr_0000000133;ingr_0000000525;ingr_0000000025;ingr_0000000046;ingr_0000000189,train,onions;olive oil;cauliflower;roasted potatoes;millet;spinach (cooked);shallots;bok choy;beef;mushroom;vinegar
dish_1560366410,58.741066,96.0,ingr_0000000201;ingr_0000000126;ingr_0000000124;ingr_0000000291;ingr_0000000312;ingr_0000000014;ingr_0000000161;ingr_0000000515;ingr_0000000517;ingr_0000000189,train,blueberries;mustard;walnuts;pepper;asparagus;olive oil;arugula;chard;vinegar
dish_1565637504,28.0,56.0,ingr_0000000038,train,pineapple
dish_1559667994,445.299988,213.0,ingr_0000000008;ingr_0000000015;ingr_0000000264;ingr_0000000495,train,scrambled eggs;hash browns;bagels;cream cheese
dish_1567613019,376.526337,645.0,ingr_0000000437;ingr_0000000161;ingr_0000000121;ingr_0000000128,train,sweet potato;olive oil;watermelon;egg whites
dish_1562777037,215.273514,171.0,ingr_0000000016;ingr_0000000008;ingr_0000000161;ingr_0000000312;ingr_0000000291,train,brussels sprouts;scrambled eggs;olive oil;pepper
dish_1558640849,105.23999,238.0,ingr_0000000054;ingr_0000000007;ingr_0000000045,train,apple;cauliflower;carrot
dish_1562603895,1268.157349,517.0,ingr_0000000041;ingr_0000000029;ingr_0000000338;ingr_0000000015;ingr_0000000008;ingr_0000000040;ingr_0000000294;ingr_0000000039,train,blackberries;mixed greens;vinaigrette;hash browns;scrambled eggs;raspberries;granola;sausage
dish_1558457468,23.800001,70.0,ingr_0000000037,train,cantaloupe
dish_1558630038,12.75,51.0,ingr_0000000007,train,cauliflower
dish_1564170836,240.164917,135.0,ingr_0000000332;ingr_0000000161;ingr_0000000515;ingr_0000000023;ingr_0000000291;ingr_0000000312;ingr_0000000518,train,salmon;olive oil;arugula;brown rice;pepper;thyme
dish_1564774805,621.091003,353.0,ingr_0000000471;ingr_0000000312;ingr_0000000116;ingr_0000000161;ingr_0000000520;ingr_0000000524;ingr_0000000527;ingr_0000000133;ingr_0000000027;ingr_0000000332;ingr_0000000081;ingr_0000000515;ingr_0000000357;ingr_0000000072;ingr_0000000291;ingr_0000000122,train,cherry tomatoes;pepper;mayonnaise;olive oil;lemon juice;parsley;chive;shallots;broccoli;salmon;pickles;arugula;lentils;kale;garlic
dish_1562871537,685.772949,554.0,ingr_0000000021;ingr_0000000026;ingr_0000000105;ingr_0000000312;ingr_0000000011;ingr_0000000291;ingr_0000000016;ingr_0000000161;ingr_0000000046,train,squash;white rice;grilled chicken;pepper;cheese pizza;brussels sprouts;olive oil;mushroom
dish_1560527105,92.725296,104.0,ingr_0000000161;ingr_0000000526;ingr_0000000031;ingr_0000000032;ingr_0000000126;ingr_0000000005;ingr_0000000291;ingr_0000000122;ingr_0000000036;ingr_0000000189,train,olive oil;mustard greens;cucumbers;tomatoes;mustard;potatoes;garlic;spinach (raw);vinegar
dish_1564590288,464.855835,848.0,ingr_0000000038;ingr_0000000121;ingr_0000000128;ingr_0000000013;ingr_0000000037;ingr_0000000437;ingr_0000000161,train,pineapple;watermelon;egg whites;berries;cantaloupe;sweet potato;olive oil
dish_1562008394,2.4,24.0,ingr_0000000031,train,cucumbers
dish_1562875940,386.66684,418.0,ingr_0000000534;ingr_0000000367;ingr_0000000524;ingr_0000000538;ingr_0000000049;ingr_0000000472;ingr_0000000122;ingr_0000000527;ingr_0000000291;ingr_0000000434;ingr_0000000539;ingr_0000000161;ingr_0000000515;ingr_0000000525;ingr_0000000312;ingr_0000000045;ingr_0000000047,train,country rice;lime;parsley;jicama;fish;couscous;garlic;chive;sour cream;nopales;olive oil;arugula;bok choy;pepper;carrot;corn
dish_1563207406,372.070038,443.0,ingr_0000000008;ingr_0000000038;ingr_0000000128;ingr_0000000192;ingr_0000000121;ingr_0000000437;ingr_0000000440;ingr_0000000161,train,scrambled eggs;pineapple;egg whites;yam;watermelon;sweet potato;grapes;olive oil
dish_1560975346,326.338562,224.0,ingr_0000000033;ingr_0000000367;ingr_0000000161;ingr_0000000155;ingr_0000000448;ingr_0000000291;ingr_0000000152;ingr_0000000524;ingr_0000000520;ingr_0000000122;ingr_0000000238;ingr_0000000032;ingr_0000000203,train,bell peppers;lime;olive oil;chicken thighs;jalapenos;cabbage;parsley;lemon juice;garlic;hominy;tomatoes;chili
dish_1559674074,140.980011,53.0,ingr_0000000380,train,pizza
dish_1562873264,503.60022,595.0,ingr_0000000312;ingr_0000000049;ingr_0000000047;ingr_0000000538;ingr_0000000527;ingr_0000000515;ingr_0000000524;ingr_0000000539;ingr_0000000161;ingr_0000000122;ingr_0000000291;ingr_0000000525;ingr_0000000534;ingr_0000000434;ingr_0000000043;ingr_0000000045;ingr_0000000367,train,pepper;fish;corn;jicama;chive;arugula;parsley;nopales;olive oil;garlic;bok choy;country rice;sour cream;green beans;carrot;lime
dish_1560527745,87.761002,149.0,ingr_0000000262,train,yogurt
dish_1565195436,340.958527,164.0,ingr_0000000161;ingr_0000000510;ingr_0000000437;ingr_0000000004,train,olive oil;chicken apple sausage;sweet potato;bacon
dish_1566844803,249.819977,227.0,ingr_0000000006;ingr_0000000392,train,caesar salad;pepperoni pizza
dish_1560456794,205.283386,188.0,ingr_0000000291;ingr_0000000524;ingr_0000000527;ingr_0000000539;ingr_0000000367;ingr_0000000161;ingr_0000000045;ingr_0000000122;ingr_0000000047;ingr_0000000312;ingr_0000000515;ingr_0000000049;ingr_0000000434;ingr_0000000538,train,parsley;chive;nopales;lime;olive oil;carrot;garlic;corn;pepper;arugula;fish;sour cream;jicama
dish_1563563378,385.441956,351.0,ingr_0000000045;ingr_0000000105;ingr_0000000033;ingr_0000000094;ingr_0000000471;ingr_0000000012,train,carrot;grilled chicken;bell peppers;onions;cherry tomatoes;olives
dish_1563479625,202.649231,214.0,ingr_0000000425;ingr_0000000291;ingr_0000000070;ingr_0000000036;ingr_0000000133;ingr_0000000203;ingr_0000000016;ingr_0000000540;ingr_0000000448;ingr_0000000332;ingr_0000000007;ingr_0000000122;ingr_0000000367;ingr_0000000094;ingr_0000000520;ingr_0000000526;ingr_0000000161;ingr_0000000523;ingr_0000000515;ingr_0000000023;ingr_0000000054;ingr_0000000312;ingr_0000000027,train,goat cheese;figs;spinach (raw);shallots;chili;brussels sprouts;ginger;jalapenos;salmon;cauliflower;garlic;lime;onions;lemon juice;mustard greens;olive oil;cilantro;arugula;brown rice;apple;pepper;broccoli
dish_1562871363,245.872986,140.0,ingr_0000000026;ingr_0000000011,train,white rice;cheese pizza
dish_1562775356,177.600006,120.0,ingr_0000000008,train,scrambled eggs
dish_1564086709,393.270325,307.0,ingr_0000000532;ingr_0000000011;ingr_0000000006;ingr_0000000471;ingr_0000000074;ingr_0000000052;ingr_0000000036;ingr_0000000205;ingr_0000000094,train,pesto;cheese pizza;caesar salad;cherry tomatoes;pasta;cheese;spinach (raw);corn on the cob;onions
dish_1566316558,490.288025,263.0,ingr_0000000189;ingr_0000000122;ingr_0000000073;ingr_0000000008;ingr_0000000004;ingr_0000000291;ingr_0000000033;ingr_0000000161;ingr_0000000126;ingr_0000000031,train,vinegar;garlic;radishes;scrambled eggs;bacon;bell peppers;olive oil;mustard;cucumbers
dish_1568320383,437.124115,196.0,ingr_0000000189;ingr_0000000025;ingr_0000000525;ingr_0000000133;ingr_0000000513;ingr_0000000511;ingr_0000000377;ingr_0000000011;ingr_0000000291;ingr_0000000094;ingr_0000000161,train,vinegar;beef;bok choy;shallots;millet;spinach (cooked);quinoa;cheese pizza;onions;olive oil
dish_1558639306,40.59,99.0,ingr_0000000045,train,carrot
dish_1566931116,35.5,142.0,ingr_0000000007,train,cauliflower
dish_1561061123,399.430664,357.0,ingr_0000000515;ingr_0000000050;ingr_0000000540;ingr_0000000448;ingr_0000000023;ingr_0000000161;ingr_0000000526;ingr_0000000094;ingr_0000000203;ingr_0000000520;ingr_0000000122;ingr_0000000524;ingr_0000000332;ingr_0000000054;ingr_0000000312;ingr_0000000036;ingr_0000000153;ingr_0000000016;ingr_0000000367;ingr_0000000291;ingr_0000000473;ingr_0000000523;ingr_0000000133,train,arugula;tofu;ginger;jalapenos;brown rice;olive oil;mustard greens;onions;chili;lemon juice;garlic;parsley;salmon;apple;pepper;spinach (raw);bulgur;brussels sprouts;lime;cranberries;cilantro;shallots
dish_1563468362,411.686035,598.0,ingr_0000000001;ingr_0000000038;ingr_0000000121;ingr_0000000161;ingr_0000000437;ingr_0000000013;ingr_0000000192;ingr_0000000128,train,cottage cheese;pineapple;watermelon;olive oil;sweet potato;berries;yam;egg whites
dish_1560543583,254.657333,350.0,ingr_0000000012;ingr_0000000049;ingr_0000000312;ingr_0000000032;ingr_0000000377;ingr_0000000515;ingr_0000000520;ingr_0000000523;ingr_0000000291;ingr_0000000541;ingr_0000000448;ingr_0000000023;ingr_0000000094;ingr_0000000161;ingr_0000000122;ingr_0000000006,train,olives;fish;pepper;tomatoes;quinoa;arugula;lemon juice;cilantro;tomatillo;jalapenos;brown rice;onions;olive oil;garlic;caesar salad
dish_1567542843,471.296509,216.0,ingr_0000000535;ingr_0000000203;ingr_0000000038;ingr_0000000189;ingr_0000000094;ingr_0000000161;ingr_0000000122;ingr_0000000291;ingr_0000000027;ingr_0000000025;ingr_0000000026;ingr_0000000155;ingr_0000000072;ingr_0000000520;ingr_0000000498;ingr_0000000523;ingr_0000000508;ingr_0000000011,train,green onions;chili;pineapple;vinegar;onions;olive oil;garlic;broccoli;beef;white rice;chicken thighs;kale;lemon juice;orange juice;cilantro;soy sauce;cheese pizza
dish_1565981848,147.410431,198.0,ingr_0000000045;ingr_0000000524;ingr_0000000291;ingr_0000000520;ingr_0000000527;ingr_0000000122;ingr_0000000161;ingr_0000000133;ingr_0000000514;ingr_0000000471;ingr_0000000050;ingr_0000000312;ingr_0000000049;ingr_0000000517,train,carrot;parsley;lemon juice;chive;garlic;olive oil;shallots;wheat berry;cherry tomatoes;tofu;pepper;fish;chard
dish_1561577598,813.452026,393.0,ingr_0000000201;ingr_0000000161;ingr_0000000511;ingr_0000000513;ingr_0000000525;ingr_0000000124;ingr_0000000291;ingr_0000000126;ingr_0000000515;ingr_0000000189;ingr_0000000517;ingr_0000000025;ingr_0000000312;ingr_0000000133;ingr_0000000094;ingr_0000000380,train,blueberries;olive oil;spinach (cooked);millet;bok choy;walnuts;mustard;arugula;vinegar;chard;beef;pepper;shallots;onions;pizza
dish_1563565761,88.662773,159.0,ingr_0000000046;ingr_0000000514;ingr_0000000517;ingr_0000000471;ingr_0000000049;ingr_0000000094;ingr_0000000291;ingr_0000000122;ingr_0000000133;ingr_0000000527;ingr_0000000161;ingr_0000000072;ingr_0000000520;ingr_0000000524,train,mushroom;wheat berry;chard;cherry tomatoes;fish;onions;garlic;shallots;chive;olive oil;kale;lemon juice;parsley
dish_1561662022,159.686279,166.0,ingr_0000000029;ingr_0000000291;ingr_0000000524;ingr_0000000094;ingr_0000000520;ingr_0000000161;ingr_0000000043;ingr_0000000189;ingr_0000000513;ingr_0000000054,train,mixed greens;parsley;onions;lemon juice;olive oil;green beans;vinegar;millet;apple
dish_1565117990,582.0,380.0,ingr_0000000402;ingr_0000000244;ingr_0000000033;ingr_0000000011,train,tuna;chicken breast;bell peppers;cheese pizza
dish_1558460138,10.08,56.0,ingr_0000000471,train,cherry tomatoes
dish_1563479596,104.373558,151.0,ingr_0000000161;ingr_0000000520;ingr_0000000291;ingr_0000000027;ingr_0000000070;ingr_0000000054;ingr_0000000425;ingr_0000000007;ingr_0000000312;ingr_0000000515;ingr_0000000016;ingr_0000000526,train,olive oil;lemon juice;broccoli;figs;apple;goat cheese;cauliflower;pepper;arugula;brussels sprouts;mustard greens
dish_1562874203,362.521729,332.0,ingr_0000000045;ingr_0000000527;ingr_0000000367;ingr_0000000291;ingr_0000000539;ingr_0000000524;ingr_0000000161;ingr_0000000538;ingr_0000000515;ingr_0000000434;ingr_0000000312;ingr_0000000122;ingr_0000000047;ingr_0000000049,train,carrot;chive;lime;nopales;parsley;olive oil;jicama;arugula;sour cream;pepper;garlic;corn;fish
dish_1564675157,208.928787,284.0,ingr_0000000440;ingr_0000000121;ingr_0000000437;ingr_0000000161,train,grapes;watermelon;sweet potato;olive oil
dish_1561580552,22.25,89.0,ingr_0000000007,train,cauliflower
dish_1561737248,699.382019,394.0,ingr_0000000039;ingr_0000000128;ingr_0000000015;ingr_0000000027,train,sausage;egg whites;hash browns;broccoli
dish_1568666303,443.199982,560.0,ingr_0000000095;ingr_0000000028;ingr_0000000030;ingr_0000000027,train,artichokes;chicken;lettuce;broccoli
dish_1558638924,6.25,25.0,ingr_0000000007,train,cauliflower
dish_1561494001,162.687851,216.0,ingr_0000000124;ingr_0000000291;ingr_0000000021;ingr_0000000126;ingr_0000000161;ingr_0000000517;ingr_0000000515;ingr_0000000189;ingr_0000000201;ingr_0000000312,train,walnuts;squash;mustard;olive oil;chard;arugula;vinegar;blueberries;pepper
dish_1566502000,63.008781,184.0,ingr_0000000161;ingr_0000000525,train,olive oil;bok choy
dish_1562010130,638.187561,376.0,ingr_0000000045;ingr_0000000161;ingr_0000000520;ingr_0000000152;ingr_0000000515;ingr_0000000189;ingr_0000000462;ingr_0000000312;ingr_0000000122;ingr_0000000291;ingr_0000000187;ingr_0000000016;ingr_0000000526;ingr_0000000524;ingr_0000000448;ingr_0000000116;ingr_0000000514,train,carrot;olive oil;lemon juice;cabbage;arugula;vinegar;pork;pepper;garlic;chickpeas;brussels sprouts;mustard greens;parsley;jalapenos;mayonnaise;wheat berry
dish_1562097001,529.879639,418.0,ingr_0000000291;ingr_0000000161;ingr_0000000029;ingr_0000000030;ingr_0000000031;ingr_0000000043;ingr_0000000524;ingr_0000000094;ingr_0000000367;ingr_0000000471;ingr_0000000312;ingr_0000000542;ingr_0000000189;ingr_0000000515;ingr_0000000380;ingr_0000000102;ingr_0000000122;ingr_0000000033;ingr_0000000527;ingr_0000000095;ingr_0000000049,train,olive oil;mixed greens;lettuce;cucumbers;green beans;parsley;onions;lime;cherry tomatoes;pepper;white beans;vinegar;arugula;pizza;snow peas;garlic;bell peppers;chive;artichokes;fish
dish_1558640477,59.416,56.0,ingr_0000000205,train,corn on the cob
dish_1561061593,42.458584,52.0,ingr_0000000140;ingr_0000000148;ingr_0000000072;ingr_0000000306,train,caesar dressing;parmesan cheese;kale;croutons
dish_1563302420,435.626282,381.0,ingr_0000000028;ingr_0000000122;ingr_0000000133;ingr_0000000046;ingr_0000000312;ingr_0000000036;ingr_0000000514;ingr_0000000161;ingr_0000000518;ingr_0000000524;ingr_0000000520;ingr_0000000291;ingr_0000000433;ingr_0000000045,train,chicken;garlic;shallots;mushroom;pepper;spinach (raw);wheat berry;olive oil;thyme;parsley;lemon juice;roasted potatoes;carrot
